"round","investment","la","lb","lc","ld","le","lf","lg","lh","payoff","n","b","exolinks","star","core","session","group","role","bet","totalearnings","treatment","topinfo1","topinfo2","topinfo3"
33,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
25,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
34,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
24,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
32,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
30,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
26,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
62,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
65,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
61,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
66,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
59,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
57,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
63,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
60,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
58,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
64,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
67,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
72,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",3,0,0
73,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",3,0,0
74,0,0,1,0,0,0,0,0,0,107,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",3,0,0
70,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
75,0,0,1,0,0,0,0,0,0,82,8,22,0,0,0,7,1,"h",0,39.2000007629395,"n8b22",2,0,0
68,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
69,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
71,0,0,1,0,0,0,0,0,0,126,8,22,0,1,0,7,1,"h",0,39.2000007629395,"n8b22",4,0,0
69,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
71,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
73,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
74,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
68,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
72,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
70,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
40,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"a",300,41,"n8b66",6,5,2
38,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,2,0
39,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,2,0
44,0,0,0,0,1,0,0,0,0,136,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,4,0
34,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,2,0
35,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,2,0
41,0,0,0,1,0,0,0,0,0,132,8,66,0,0,0,7,2,"a",300,41,"n8b66",7,6,2
37,0,0,0,0,0,0,1,0,0,148,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,2,0
36,0,0,0,0,0,0,1,0,0,82,8,66,0,0,0,7,2,"a",300,41,"n8b66",4,2,0
42,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,2,0
43,0,0,0,1,0,0,0,0,0,135,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,4,0
11,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,3,0
5,0,0,0,1,0,0,0,0,0,173,8,66,0,0,0,7,2,"a",300,41,"n8b66",3,2,1
10,0,0,0,1,0,0,0,0,0,107,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,3,2
8,0,0,0,1,0,0,0,0,0,126,8,66,0,0,0,7,2,"a",300,41,"n8b66",4,3,2
6,0,0,0,1,0,0,0,0,0,173,8,66,0,0,0,7,2,"a",300,41,"n8b66",4,3,2
9,0,0,0,1,0,0,0,0,0,129,8,66,0,0,0,7,2,"a",300,41,"n8b66",5,3,2
2,0,0,0,0,0,0,0,0,1,82,8,66,0,0,0,7,2,"a",300,41,"n8b66",4,3,2
1,0,0,0,1,0,0,0,0,0,107,8,66,0,0,0,7,2,"a",300,41,"n8b66",3,2,1
3,0,0,0,1,0,0,0,0,0,107,8,66,0,0,0,7,2,"a",300,41,"n8b66",4,3,2
4,0,0,0,1,0,0,0,0,0,107,8,66,0,0,0,7,2,"a",300,41,"n8b66",4,3,2
7,0,0,0,1,0,0,0,0,0,173,8,66,0,0,0,7,2,"a",300,41,"n8b66",4,3,2
19,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,6,0
22,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,0,0
18,0,0,0,0,0,0,1,0,0,192,8,66,0,0,0,7,2,"a",300,41,"n8b66",7,4,0
20,0,0,0,0,0,0,1,0,0,200,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,8,0
17,0,0,0,0,0,0,1,0,0,192,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,4,0
21,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,8,0
16,0,0,0,0,0,0,1,0,0,201,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,2,0
13,0,0,0,0,1,0,0,0,0,133,8,66,0,1,0,7,2,"a",300,41,"n8b66",7,6,0
15,0,0,0,0,0,0,1,0,0,135,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,0,0
12,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"a",300,41,"n8b66",6,0,0
14,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,7,0
63,0,0,0,0,1,0,0,0,0,126,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,4,0
57,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,0,0
66,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
59,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,0,0
67,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
65,0,0,1,0,0,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,2,0
64,0,0,1,0,0,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,0,0
58,0,0,0,0,1,0,0,0,0,136,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,0,0
60,0,0,0,0,0,0,1,0,0,-70,8,66,0,0,0,7,2,"a",300,41,"n8b66",0,0,0
62,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,7,5
61,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"a",300,41,"n8b66",6,5,2
51,0,0,0,0,1,0,0,0,0,-70,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,0,0
49,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,8,0
45,0,0,0,1,0,0,0,0,0,-70,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,2,0
56,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,0,0
53,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,8,0
47,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,0,0
46,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,6,0
48,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,8,0
52,0,0,0,0,0,0,1,0,0,134,8,66,0,1,0,7,2,"a",300,41,"n8b66",8,0,0
55,0,0,0,0,1,0,0,0,0,136,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,0,0
50,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,8,0
54,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,9,0
31,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",10,8,0
29,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,7,0
30,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,8,0
32,0,0,0,0,0,0,1,0,0,82,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,2,0
33,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"a",300,41,"n8b66",6,2,0
27,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"a",300,41,"n8b66",7,2,1
23,0,0,0,0,1,0,1,0,0,139,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,8,0
28,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"a",300,41,"n8b66",7,6,0
24,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,0,0
26,0,0,0,0,0,0,1,0,0,82,8,66,0,0,0,7,2,"a",300,41,"n8b66",9,2,0
25,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"a",300,41,"n8b66",8,0,0
31,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,8,0
24,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
25,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
30,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,8,0
26,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,2,0
29,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,7,0
28,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",7,6,0
32,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,2,0
27,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",7,2,1
34,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,2,0
8,0,0,0,0,0,0,0,0,1,107,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",4,3,2
3,3,0,0,0,0,0,0,0,0,12,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",4,3,2
7,0,0,0,0,0,0,0,0,1,173,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",4,3,2
5,0,0,0,0,0,0,0,0,1,173,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",3,2,1
1,3,0,0,0,0,0,0,0,0,12,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",3,2,1
10,0,0,0,1,0,0,0,0,0,107,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,3,2
11,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,3,0
2,3,0,0,0,0,0,0,0,0,12,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",4,3,2
6,0,0,0,0,0,0,0,0,1,173,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",4,3,2
9,0,0,0,1,0,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,3,2
4,3,0,0,0,0,0,0,0,1,-33,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",4,3,2
70,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
69,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
75,0,0,0,0,0,0,0,0,0,198,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",2,1,0
72,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
68,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
71,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
73,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
74,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
38,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,2,0
40,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",6,5,2
45,0,0,0,0,1,0,0,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,2,0
39,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,2,0
44,0,0,0,0,1,0,0,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,4,0
43,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,4,0
35,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,2,0
42,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,2,0
36,0,0,0,0,1,0,0,0,0,126,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",4,2,0
37,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",5,2,0
41,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",7,6,2
53,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,8,0
56,0,0,0,0,0,0,1,0,0,202,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,0,0
49,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,8,0
54,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,9,0
47,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
52,0,0,0,0,0,0,1,0,0,134,8,66,0,1,0,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
55,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,0,0
46,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,6,0
48,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,8,0
51,0,0,0,0,1,0,0,0,0,-70,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,0,0
50,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,8,0
15,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,0,0
20,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,8,0
13,0,0,0,0,1,0,0,0,0,133,8,66,0,1,0,7,2,"b",600,37.5999984741211,"n8b66",7,6,0
17,0,0,0,0,1,0,0,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,4,0
22,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
12,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",6,0,0
21,0,0,0,0,1,0,0,0,0,201,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,8,0
18,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",7,4,0
14,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,7,0
19,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,6,0
16,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,2,0
23,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",9,8,0
57,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,0,0
61,5,0,0,0,0,0,0,0,0,-76,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",6,5,2
62,5,0,0,0,0,0,0,0,0,-76,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,7,5
64,8,0,0,0,0,0,0,0,0,28,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
63,8,0,0,0,0,0,0,0,0,-236,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,4,0
65,8,0,0,0,0,0,0,0,0,160,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",8,2,0
66,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
58,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,0,0
67,8,0,0,0,0,0,0,0,0,226,8,66,0,1,1,7,2,"b",600,37.5999984741211,"n8b66",8,0,0
59,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",10,0,0
60,0,0,0,0,0,0,1,0,0,-70,8,66,0,0,0,7,2,"b",600,37.5999984741211,"n8b66",0,0,0
59,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",10,0,0
62,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,7,5
66,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
58,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",10,0,0
65,2,0,0,0,0,0,0,0,0,42,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,2,0
57,0,0,0,0,0,0,1,0,0,136,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",10,0,0
60,0,0,0,0,0,0,1,0,0,-70,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",0,0,0
67,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
64,0,0,0,0,1,0,0,0,0,-70,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
61,2,0,0,0,0,0,0,0,0,42,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",6,5,2
75,2,0,0,0,0,0,0,0,0,42,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",2,1,0
72,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
68,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
71,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
74,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
70,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
69,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
73,0,0,1,0,0,0,0,0,0,134,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
32,0,0,0,0,0,0,1,0,0,82,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,2,0
28,0,0,0,0,1,0,0,0,0,133,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",7,6,0
29,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,7,0
23,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,8,0
26,0,0,0,0,0,0,1,0,0,82,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,2,0
25,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
31,0,0,0,0,1,0,0,0,0,134,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",10,8,0
30,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,8,0
33,0,0,0,0,0,0,1,0,0,82,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",6,2,0
27,1,0,0,0,1,0,0,0,0,79,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",7,2,1
24,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
3,3,0,0,0,0,0,0,0,0,210,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",4,3,2
5,3,0,0,0,0,0,0,0,0,144,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",3,2,1
9,5,0,0,0,0,0,0,0,0,56,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,3,2
2,4,0,0,0,0,0,0,0,1,-22,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",4,3,2
4,3,0,0,0,0,0,0,0,0,78,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",4,3,2
1,3,0,0,0,1,0,1,0,0,-40,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",3,2,1
6,3,0,0,0,0,0,0,0,0,210,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",4,3,2
7,3,0,0,0,0,0,0,0,0,210,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",4,3,2
8,4,0,0,0,0,0,0,0,0,108,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",4,3,2
11,3,0,0,0,0,0,0,0,0,12,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,3,0
10,3,0,0,0,0,0,0,0,0,144,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,3,2
19,0,0,0,0,0,0,1,0,0,134,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,6,0
17,0,0,0,0,0,0,1,0,0,192,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",10,4,0
21,0,0,0,0,1,0,0,0,0,135,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,8,0
13,0,0,0,0,1,0,0,0,0,133,8,66,0,1,0,7,2,"c",600,38.2999992370605,"n8b66",7,6,0
22,0,0,0,0,1,0,1,0,0,72,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,0,0
15,0,0,0,0,0,0,1,0,0,201,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,0,0
20,0,0,0,0,0,0,1,0,0,200,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,8,0
18,0,0,0,0,1,0,0,0,0,199,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",7,4,0
12,0,0,0,0,1,0,0,0,0,132,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",6,0,0
14,0,0,0,0,1,0,1,0,0,71,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,7,0
16,2,0,0,0,0,0,1,0,0,93,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,2,0
36,0,0,0,0,1,0,0,0,0,126,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",4,2,0
43,9,0,0,0,0,0,0,0,0,-26,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",9,4,0
45,0,0,0,0,1,0,0,0,0,400,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",10,2,0
39,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,2,0
34,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,2,0
40,6,0,0,0,0,0,0,0,0,-128,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",6,5,2
38,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,2,0
37,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,2,0
42,8,0,0,0,0,0,0,0,0,-104,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",8,2,0
35,0,0,0,0,1,0,0,0,0,129,8,66,0,0,0,7,2,"c",600,38.2999992370605,"n8b66",5,2,0
